date,open,close,high,low,volume
2024-02-02,127.913,125.913,128.913,123.283,307060.000
2024-02-05,122.523,131.853,134.413,122.213,471326.000
2024-02-06,131.103,138.243,139.173,130.733,437459.000
2024-02-07,137.913,139.513,139.703,135.913,366070.000
2024-02-08,139.413,142.753,144.913,138.793,309012.000
2024-02-19,144.873,140.003,144.873,139.003,270925.000
2024-02-20,141.793,138.243,141.793,135.983,221948.000
2024-02-21,137.293,141.113,143.213,136.253,257827.000
2024-02-22,141.243,140.263,141.243,138.793,209559.000
2024-02-23,141.883,140.413,141.913,138.973,210176.000
2024-02-26,139.143,135.913,139.903,134.613,360664.000
2024-02-27,134.993,137.743,137.763,134.453,290401.000
2024-02-28,138.093,136.923,143.213,136.923,400917.000
2024-02-29,136.013,143.423,143.683,135.573,391675.000
2024-03-01,143.443,144.463,145.473,142.313,281013.000
2024-03-04,144.913,143.813,147.773,142.683,268086.000
2024-03-05,142.013,144.563,145.113,139.913,275496.000
2024-03-06,142.493,143.553,146.813,141.613,187180.000
2024-03-07,142.913,140.063,144.083,139.393,221450.000
2024-03-08,139.043,137.913,140.713,136.563,202170.000
2024-03-11,144.913,160.763,161.563,144.013,763350.000
2024-03-12,163.253,165.753,166.343,159.913,621649.000
2024-03-13,166.913,165.093,167.603,163.213,347958.000
2024-03-14,164.803,163.723,167.873,162.873,305356.000
2024-03-15,163.543,160.913,163.813,156.763,354836.000
2024-03-18,169.953,170.873,173.673,168.863,483052.000
2024-03-19,170.403,167.163,172.213,166.513,269576.000
2024-03-20,165.423,169.393,171.153,165.423,210316.000
2024-03-21,169.423,168.993,171.793,168.993,187567.000
2024-03-22,169.003,166.423,169.823,164.903,191034.000
2024-03-25,165.483,164.713,168.113,164.393,164134.000
2024-03-26,165.613,171.713,173.043,165.603,302473.000
2024-03-27,171.653,167.913,171.663,167.913,206457.000
2024-03-28,167.983,168.693,171.613,166.513,200367.000
2024-03-29,170.213,170.073,174.913,169.293,164648.000
2024-04-01,173.913,177.753,179.743,173.313,275132.000
2024-04-02,178.013,179.613,181.483,176.413,240381.000
2024-04-03,178.853,177.563,178.863,174.513,234890.000
2024-04-08,177.563,174.513,179.813,174.513,189576.000
2024-04-09,173.913,175.913,176.413,173.623,145700.000
2024-04-10,174.023,172.653,174.913,171.443,179615.000
2024-04-11,170.723,172.513,174.213,166.913,192954.000
2024-04-12,170.913,168.303,171.893,167.923,166256.000
2024-04-15,173.763,177.053,177.053,171.773,305483.000
2024-04-16,178.913,177.063,179.213,174.833,276231.000
2024-04-17,175.263,175.903,176.843,172.933,216192.000
2024-04-18,173.883,175.473,177.363,171.303,195396.000
2024-04-19,172.973,170.713,174.373,169.423,184915.000
