date,open,close,high,low,volume
2024-05-07,72.718,73.911,74.615,71.965,144190.000
2024-05-08,73.465,72.695,73.578,72.618,91132.000
2024-05-09,72.718,73.335,73.418,72.668,79007.000
2024-05-10,72.951,73.218,73.791,72.618,80613.000
2024-05-13,72.351,72.518,73.071,71.478,82481.000
2024-05-14,72.521,72.255,73.141,71.988,62619.000
2024-05-15,72.118,70.331,72.618,70.051,99734.000
2024-05-16,70.335,70.055,70.605,69.488,87157.000
2024-05-17,70.415,70.481,70.728,69.838,71487.000
2024-05-20,70.111,71.575,71.951,70.111,75959.000
2024-05-21,71.278,70.211,71.281,69.758,84080.000
2024-05-22,70.015,69.591,70.451,69.005,88398.000
2024-05-23,69.235,68.935,69.235,68.455,62287.000
2024-05-24,68.611,67.051,68.618,66.885,102876.000
2024-05-27,67.285,66.735,67.551,66.151,76046.000
2024-05-28,66.885,66.411,66.921,66.145,60946.000
2024-05-29,67.618,72.185,72.618,67.615,302648.000
2024-05-30,72.091,73.238,73.745,71.918,223792.000
2024-05-31,73.551,73.625,74.485,72.948,185430.000
2024-06-03,73.621,76.318,77.445,72.615,270146.000
2024-06-04,76.251,76.668,77.218,75.935,157429.000
2024-06-05,76.778,77.548,79.385,76.778,194434.000
2024-06-06,77.685,76.785,78.551,76.451,175865.000
2024-06-07,76.961,75.785,77.748,74.661,182594.000
2024-06-11,75.495,78.828,79.285,75.395,221597.000
2024-06-12,77.828,78.251,79.801,77.828,187332.000
2024-06-13,80.218,81.615,83.378,79.988,292519.000
2024-06-14,81.111,81.635,81.928,79.461,202610.000
2024-06-17,81.285,83.021,83.908,80.908,208649.000
2024-06-18,82.485,82.498,83.051,81.618,128789.000
2024-06-19,82.618,81.951,83.285,81.755,99108.000
2024-06-20,81.578,81.118,81.875,80.385,116200.000
2024-06-21,81.281,80.841,82.075,79.888,116330.000
2024-06-24,80.618,80.598,81.945,79.878,108423.000
2024-06-25,81.285,81.955,83.531,80.738,195746.000
2024-06-26,81.285,81.525,82.051,80.411,111917.000
2024-06-27,80.958,80.451,81.405,80.091,82911.000
2024-06-28,79.951,80.701,81.328,79.578,92982.000
2024-07-01,80.701,79.551,81.235,78.118,129273.000
2024-07-02,79.575,78.608,79.851,78.301,102627.000
2024-07-03,78.605,78.318,79.078,77.285,96574.000
2024-07-04,78.951,78.828,80.515,78.785,99196.000
2024-07-05,78.341,77.961,78.785,76.911,95665.000
2024-07-08,77.885,78.948,80.025,77.678,105375.000
2024-07-09,79.018,81.485,81.788,77.788,140763.000
2024-07-10,81.448,81.451,82.795,81.118,109283.000
2024-07-11,82.285,81.638,82.705,81.178,100359.000
2024-07-12,81.791,84.825,85.285,81.248,188863.000
2024-07-15,84.718,84.521,85.551,84.155,98716.000
2024-07-16,84.155,83.615,84.685,82.735,117588.000
2024-07-17,83.618,83.788,84.458,82.825,105192.000
2024-07-18,83.251,84.428,84.918,83.121,95322.000
2024-07-19,84.118,85.305,85.951,83.865,136214.000
2024-07-22,85.318,85.821,87.318,85.318,100750.000
2024-07-23,85.615,81.695,85.755,81.618,167410.000
2024-07-24,81.695,80.615,82.335,80.115,118640.000
2024-07-25,80.608,80.748,82.131,79.785,101104.000
2024-07-26,81.608,82.268,83.161,81.001,124842.000
2024-07-29,82.627,81.351,82.651,80.511,78859.000
2024-07-30,80.847,79.621,80.917,78.857,110393.000
2024-07-31,79.187,80.667,80.991,79.174,87490.000
2024-08-01,80.984,79.717,81.231,78.317,103635.000
2024-08-02,78.981,76.577,79.071,76.517,145671.000
2024-08-05,75.264,75.377,77.207,74.987,105268.000
2024-08-06,76.317,74.631,76.524,73.644,129102.000
2024-08-07,74.664,74.634,75.317,73.807,82022.000
2024-08-08,74.251,73.801,74.251,72.817,85357.000
2024-08-09,74.337,75.524,76.944,74.331,119852.000
2024-08-12,75.654,75.117,76.147,74.817,53779.000
2024-08-13,75.104,74.561,75.114,73.651,60437.000
2024-08-14,74.517,73.851,74.517,73.384,56330.000
2024-08-15,73.841,75.481,75.817,73.277,88545.000
2024-08-16,75.687,76.687,77.757,75.151,102219.000
2024-08-19,76.734,76.791,77.977,76.654,70182.000
2024-08-20,76.984,77.144,77.427,76.127,62484.000
2024-08-21,76.537,78.651,79.361,75.651,111043.000
2024-08-22,78.651,78.491,79.241,78.191,62488.000
2024-08-23,78.251,78.097,78.751,77.701,49786.000
2024-08-26,78.151,78.121,79.317,77.554,56513.000
2024-08-27,77.487,78.584,78.744,77.151,50926.000
2024-08-28,78.407,77.267,78.411,75.917,89041.000
2024-08-29,76.094,76.601,77.151,75.417,79385.000
2024-08-30,77.644,81.457,82.247,77.404,193028.000
2024-09-02,80.991,78.684,81.791,78.651,101135.000
2024-09-03,78.451,80.677,80.801,78.451,101820.000
2024-09-04,80.151,81.757,82.284,80.131,100606.000
2024-09-05,81.651,82.601,83.517,81.517,100126.000
2024-09-06,82.604,82.184,83.351,82.124,78142.000
2024-09-09,81.477,81.644,82.971,81.177,70851.000
2024-09-10,81.651,81.534,82.584,81.191,61248.000
2024-09-11,81.651,84.351,85.184,81.464,155361.000
2024-09-12,84.551,83.987,84.984,83.984,77251.000
2024-09-13,84.051,83.314,84.317,83.267,56992.000
2024-09-18,83.324,84.461,84.761,83.017,66820.000
2024-09-19,84.654,83.437,84.777,82.751,91043.000
2024-09-20,83.444,83.684,84.584,82.611,89898.000
2024-09-23,83.634,81.651,83.971,81.247,107583.000
2024-09-24,82.651,83.081,83.484,80.571,156495.000
2024-09-25,84.317,85.917,88.204,84.204,205710.000
2024-09-26,86.317,88.187,88.217,85.684,149066.000
2024-09-27,89.317,92.981,95.647,88.817,309922.000
2024-09-30,94.984,100.754,101.011,94.984,388805.000
2024-10-08,110.997,107.444,110.997,100.754,443439.000
2024-10-09,103.317,100.214,105.221,98.484,325919.000
2024-10-10,101.651,103.614,105.651,101.644,250167.000
2024-10-11,102.991,98.334,102.991,96.987,186418.000
2024-10-14,98.647,100.651,101.644,98.384,172365.000
2024-10-15,100.151,97.651,101.111,97.651,122149.000
2024-10-16,95.984,94.914,96.977,93.984,150322.000
2024-10-17,95.821,94.791,97.601,94.691,102457.000
2024-10-18,94.801,98.417,100.384,94.344,191092.000
2024-10-21,99.317,100.467,101.184,98.617,157816.000
2024-10-22,99.984,99.901,101.691,99.317,103733.000
2024-10-23,99.901,101.277,102.251,99.211,126695.000
2024-10-24,101.277,99.544,101.641,99.177,96885.000
2024-10-25,99.651,101.031,102.251,99.651,139820.000
2024-10-28,101.317,100.017,101.317,98.901,109324.000
2024-10-29,101.317,100.117,101.744,99.584,118546.000
2024-10-30,99.317,100.167,100.821,98.817,108448.000
2024-10-31,98.987,96.047,99.314,95.984,240852.000
