date,open,close,high,low,volume
2024-03-29,1567.301,1568.561,1576.651,1563.761,13457.000
2024-04-01,1575.651,1586.991,1599.661,1574.361,27131.000
2024-04-02,1587.661,1579.651,1590.651,1570.711,25449.000
2024-04-03,1599.661,1580.771,1605.101,1575.681,29046.000
2024-04-08,1560.661,1532.321,1561.661,1528.261,59167.000
2024-04-09,1526.331,1527.881,1538.661,1524.111,25590.000
2024-04-10,1527.931,1513.641,1530.651,1510.661,27631.000
2024-04-11,1505.771,1513.661,1515.661,1500.351,22766.000
2024-04-12,1516.661,1499.691,1529.661,1499.691,26744.000
2024-04-15,1500.671,1538.641,1541.271,1500.641,35818.000
2024-04-16,1531.151,1535.661,1545.221,1524.661,26266.000
2024-04-17,1533.661,1532.661,1540.861,1523.661,24819.000
2024-04-18,1524.671,1536.441,1548.641,1523.841,26568.000
2024-04-19,1526.441,1512.301,1534.161,1506.941,23500.000
2024-04-22,1519.661,1540.721,1544.541,1510.661,29951.000
2024-04-23,1540.661,1557.941,1560.661,1540.661,24980.000
2024-04-24,1562.641,1559.261,1565.571,1548.991,17086.000
2024-04-25,1555.991,1558.701,1561.261,1547.911,14476.000
2024-04-26,1559.661,1575.091,1579.661,1559.641,30996.000
2024-04-29,1562.611,1569.661,1593.661,1559.481,41332.000
2024-04-30,1570.671,1570.661,1595.541,1570.661,30760.000
2024-05-06,1599.631,1625.861,1630.661,1592.661,59909.000
2024-05-07,1631.451,1635.661,1643.461,1622.341,24925.000
2024-05-08,1635.351,1629.631,1635.631,1621.331,14769.000
2024-05-09,1623.661,1621.661,1630.641,1615.661,22387.000
2024-05-10,1626.761,1604.641,1633.541,1599.651,26207.000
2024-05-13,1597.681,1571.661,1598.321,1566.881,37662.000
2024-05-14,1571.651,1567.641,1578.931,1565.671,21274.000
2024-05-15,1568.241,1565.661,1573.661,1564.251,15739.000
2024-05-16,1570.661,1570.161,1575.541,1555.661,29680.000
2024-05-17,1565.671,1580.661,1582.241,1565.661,28924.000
2024-05-20,1583.651,1574.661,1598.651,1573.771,31426.000
2024-05-21,1573.661,1570.661,1575.391,1563.821,16293.000
2024-05-22,1568.661,1563.371,1575.621,1556.661,20286.000
2024-05-23,1565.661,1557.671,1572.041,1555.741,18885.000
2024-05-24,1558.661,1542.741,1560.661,1542.661,20217.000
